id,lat,lng
4208,-12.1128019,-76.9348308
4209,-12.117,-76.987
4210,-12.118,-76.99
4211,-12.1092076847,-76.9835078952
4212,-12.093,-76.967
4213,-12.118934,-77.0160217
4214,-12.113,-77.033
4215,-12.119,-77.029
4216,-12.111,-77.038
4217,-12.1243749,-77.0357202
4218,-12.1118559,-77.0388396
4219,-12.1266442,-77.0170088
4220,-12.094,-77.035
4221,-12.094,-77.032
4222,-12.0482232,-77.0004964
4223,-12.0423625,-77.0001435
4224,-12.0777302,-77.01611824
4225,-12.0777302048,-77.0161182386
4226,-12.0778256,-77.016139
4227,-12.0461166,-77.0200571
4228,-12.078,-77.07
4229,-12.0837514,-77.0623903
4230,-12.1065370563,-76.9658088014
4231,-12.0883411514,-76.9664096162
4232,-12.222965,-76.944644
4233,-11.9967651,-77.1006849
4234,-11.9970887,-77.0988937
4235,-11.9682917578,-77.0019254144
4236,-12.1469327,-76.9757272
4237,-12.1598938,-76.9466695
4238,-12.0302007728,-76.92976741
4239,-12.0633359,-76.9372618
4240,-12.144,-77.024
4241,-12.088,-76.97
4242,-12.0895204,-76.9861518
4243,-12.1056878,-77.0055037
4244,-12.110693,-77.0085853
4245,-12.1157782833,-77.0032867092
4246,-12.1191313,-76.9978692
4247,-12.115,-77.034
4248,-12.1125368,-77.0315914
4249,-12.0497929,-77.0664745
4250,-12.0921105,-77.0597775
4251,-12.0753796,-76.9838484
4252,-12.0898951,-77.0431785
4253,-11.7843029014,-77.1621234754
4254,-12.0845243,-76.9200231
4255,-12.0968622366,-76.9812169818
4256,-12.1053840276,-77.0213696571
4257,-12.1040105,-77.0226217
4258,-11.8940662,-77.0319784
4259,-12.1192357891,-77.0401304688
4260,-12.0952651,-77.0400804
4261,-12.0898349014,-77.0783262743
4262,-12.0772182,-77.103749
4263,-12.0839747,-77.0965257
4264,-12.0845537,-77.0253719
4265,-12.1207616,-76.9848277
4266,-12.1253239511,-76.9681640921
4267,-12.1010822,-76.9767152
4268,-12.126976,-76.9750778
4269,-12.0085501,-77.0610543
4270,-12.0130076,-77.0835202
4271,-11.9452564,-77.0664338
4272,-11.9455855,-77.0628556
4273,-12.0835371,-77.0369293
4274,-12.2238817836,-76.9014780498
4275,-12.0830122,-76.9320227
4276,-12.0756011,-76.9306024
4277,-12.0933903,-76.9856404
4278,-11.9803767194,-76.7793705609
4279,-12.125074,-77.0271946
4280,-12.1188097,-77.0323334
4281,-12.118823,-77.0342677
4282,-12.0987992022,-77.0247669048
4283,-12.0942357,-77.0499251
4284,-12.0931626,-77.0779227
4285,-12.0898558832,-77.0783262743
4286,-12.0530012,-76.9643171
4287,-12.1162695,-76.9819044
4288,-12.1615645,-76.9781905
4289,-12.089,-77.027
4290,-11.97743617,-77.01735074
4291,-11.9774361661,-77.0173507395
4292,-12.1038844,-76.9463513
4293,-12.2040090449,-77.0159962829
4294,-12.0646166562,-76.9399832095
4295,-12.1117897,-76.9439238
4296,-12.0608359134,-77.0679873042
4297,-12.0701074251,-76.9535382997
4298,-12.0196135,-76.8875362
4299,-12.0171272596,-76.8982994556
4300,-11.9405857,-77.0725588
4301,-11.9371772675,-77.0763213165
4302,-11.986128,-77.0586317
4303,-12.002148761,-77.0566639553
4304,-11.9406765405,-77.0725286556
4305,-12.01554292,-77.04289015
4306,-12.0657312052,-77.0499208625
4307,-12.0155429222,-77.0428901525
4308,-12.0921702,-77.0473839
4309,-12.1351402,-77.0196439
4310,-12.1153868,-77.0297763
4311,-12.1106319079,-77.0352712908
4312,-12.1635522,-76.976815
4313,-11.9972722409,-77.0814971064
4314,-12.1093353047,-76.9902489479
4315,-12.120725,-76.9947019
4316,-12.1058971475,-77.0178868492
4317,-12.1059480148,-77.0409530149
4318,-12.1061201726,-77.0179297408
4319,-12.0953562241,-77.0187294712
4320,-12.11042,-77.046819
4321,-12.09173008,-77.03550545
4322,-12.094121,-77.0372862
4323,-11.89455044,-77.03314832
4324,-12.0702888562,-76.9544910423
4325,-12.081921,-76.9107519
4326,-12.2378202052,-76.9128385242
4327,-11.9156443,-77.0568773
4328,-12.1460079,-77.0222256
4329,-12.1256375,-76.9702069
4330,-12.1432810494,-76.9874044926
4331,-12.208,-76.951
4332,-12.17,-76.959
4333,-12.163,-76.942
4334,-12.181,-77.007
4335,-12.212,-76.944
4336,-12.162,-76.978
4337,-12.236,-76.922
4338,-12.199,-76.942
4339,-12.217,-76.995
4340,-12.377,-76.785
4341,-12.196,-76.955
4342,-12.238,-76.936
4343,-12.195,-76.945
4344,-12.198,-76.952
4345,-12.1652136,-76.9797326
4346,-12.261,-76.881
4347,-12.198,-76.979
4348,-12.17,-76.971
4349,-12.294,-76.857
4350,-11.969,-76.994
4351,-11.944,-76.977
4352,-11.959,-76.983
4353,-12.1180041,-76.9333262
4354,-12.069,-76.963
4355,-12.079,-77.003
4356,-12.026,-76.995
4357,-11.982076,-76.7962682
4358,-12.054,-76.943
4359,-12.006,-77.083
4360,-11.8806317864,-77.0216207351
4361,-11.901,-77.059
4362,-12.005,-77.069
4363,-11.986,-77.107
4364,-11.958,-77.075
4365,-12.024,-77.091
4366,-11.989,-77.106
4367,-12.008,-77.091
4368,-11.981,-77.084
4369,-12,-77.1
4370,-11.958,-77.056
4371,-11.927,-77.059
4372,-12.008,-77.092
4373,-12.092527252,-76.9914772997
4374,-12.082,-77.099
4375,-12.142,-77.015
4376,-12.124,-77.038
4377,-12.1446668,-77.0054693
4378,-12.111795,-76.9933187
4379,-12.074,-77.071
4380,-12.113,-77.027
4381,-12.084,-77.092
4382,-12.066,-77.073
4383,-12.0896281,-77.0424625
4384,-12.094,-77.069
4385,-12.119,-77.042
4386,-12.122,-77.041
4387,-12.071,-77.077
4388,-12.091,-77.077
4389,-12.088,-77.065
4390,-12.094,-77.039
4391,-12.1306992,-77.0219469
4392,-12.132,-77.008
4393,-12.085,-77.096
4394,-12.118,-77.007
4395,-12.093,-77.029
4396,-12.141,-76.998
4397,-12.083,-76.986
4398,-12.078,-77.029
4399,-12.092,-77.056
4400,-12.081,-77.108
4401,-12.07,-77.039
4402,-12.075,-77.108
4403,-12.137,-77.008
4404,-12.1133922,-76.9846839
4405,-12.077,-77.074
4406,-12.105,-76.967
4407,-12.124,-77.002
4408,-12.1023992,-76.9648432
4409,-12.087,-77.095
4410,-12.104,-76.971
4411,-12.079,-77.058
4412,-12.0823133,-76.9779875
4413,-12.122,-77.001
4414,-12.123,-77.026
4415,-12.075,-77.08
4416,-12.136,-77.022
4417,-12.1166147,-77.0140516
4418,-12.123,-77.025
4419,-12.123,-76.997
4420,-12.09,-77.043
4421,-12.0771388,-77.0773184
4422,-12.1133640577,-77.0392447809
4423,-12.1137071035,-77.0403142926
4424,-12.1515242,-77.0229949
4425,-12.0658841409,-77.045930119
4426,-12.0664599,-77.0063523
4427,-12.063338,-77.0166334
4428,-12.0710471964,-77.0897452661
4429,-12.0721231,-76.9850127
4430,-11.9597321168,-77.0356609843
4431,-11.9550235,-77.0525587
4432,-11.9625426,-77.0615312
4433,-11.9272641,-77.05892247
4434,-11.8133413,-77.1292941
4435,-11.7761013,-77.1695995
4436,-11.7764409,-77.1805932
4437,-11.8130752,-77.1377306
4438,-12.2299847,-76.8867502
4439,-12.0270441538,-77.0357917852
4440,-12.0796092,-76.9730285
4441,-12.0643627,-76.9579428
4442,-12.0700442,-76.9553979
4443,-11.8972948324,-77.0296820827
4444,-11.8799199,-77.0365566
4445,-11.8862824,-77.0365548
4446,-11.9346894,-77.0777254
4447,-11.9620007,-77.0733551
4448,-11.9754622,-77.0668826
4449,-11.9685985,-77.0678709
4450,-11.9985092,-76.8534403
4451,-12.0096967,-76.9053613
4452,-12.12217991,-77.02498634
4453,-12.0964957953,-77.0458644251
4454,-12.0646749,-77.085914
4455,-12.077549141,-77.1014965132
4456,-12.07754914,-77.10149651
4457,-11.7918638922,-77.1511446106
4458,-11.793250208,-77.1493421661
4459,-11.7967329,-77.1728689
4460,-12.0772136927,-77.0117474721
4461,-12.067202,-77.0287347
4462,-12.0709645,-77.0520516
4463,-12.073899,-77.0684087
4464,-11.9907122,-77.0565029
4465,-12.084353,-77.0512712
4466,-11.849526,-77.1152261
4467,-11.8621958,-77.0778196
4468,-12.090513351,-77.0711366115
4469,-12.1357567397,-76.9883376772
4470,-12.1341968,-77.0156347
4471,-12.1470247,-76.9841349
4472,-12.1123618,-76.9776607
4473,-12.2257323336,-76.9261040638
4474,-12.0318302,-77.0923781
4475,-12.0119965064,-77.073974764
4476,-12.01620179,-77.0548025722
4477,-12.0317509,-77.0858848
4478,-12.02536804,-76.99548113
4479,-12.0126291,-77.0031458
4480,-11.9756739,-77.002176
4481,-12.06532202,-77.05292494
4482,-12.08381675,-76.89909497
4483,-12.1171238,-77.0060285
4484,-12.1193854,-77.0166665
4485,-12.1220266681,-77.0036523943
4486,-12.1150261,-77.0068112
4487,-12.2192359973,-76.999597139
4488,-12.109244795,-77.0295003589
4489,-12.1155563,-77.0332925
4490,-12.1294784011,-77.0236801
4491,-12.1171462,-77.0295668
4492,-12.09434686,-77.04890242
4493,-12.0923076,-77.0339447
4494,-12.0737491,-77.0760914
4495,-12.07570051,-77.07628452
4496,-12.1308248322,-76.9852913865
4497,-11.9979981378,-77.0966297005
4498,-11.9724185,-77.0932168
4499,-12.0217005463,-77.0593730804
4500,-11.9968889133,-77.0039185022
4501,-12.0021990812,-77.0062788461
4502,-12.0690942,-77.072978
4503,-12.0920488,-77.0590147
4504,-12.0769165434,-77.0650473208
4505,-12.1216168,-77.0003335
4506,-11.89305088,-77.03508975
4507,-11.8234722831,-77.0411465037
4508,-12.09659055,-77.04573808
4509,-12.05799961,-77.0510025
4510,-12.1789999,-77.01000214
4511,-12.1324081,-77.0150864
4512,-12.0959325813,-76.9739082995
4513,-12.1491413629,-76.9865939433
4514,-12.1565381,-76.9689663
4515,-12.0924570177,-77.0471316172
4516,-12.13199997,-77.00900269
4517,-12.1033978,-76.9802192
4518,-11.9404876,-77.0702756
4519,-12.14914136,-76.98659394
4520,-12.092348,-76.9860281
4521,-12.13599968,-76.9980011
4522,-12.1030733843,-77.0484209148
4523,-12.07900047,-77.06600189
4524,-12.0554224,-76.9768175
4525,-12.0676150268,-77.099825927
4526,-12.1371342,-77.0224471
4527,-12.1277631714,-76.9705724046
4528,-12.1213763,-77.0222253
4529,-12.11600018,-77.01899719
4530,-12.0814899,-77.0954029
4531,-12.106001,-77.0268053
4532,-12.07299995,-77.01599884
4533,-12.0992071006,-76.9733709015
4534,-12.0847590656,-77.0151172496
4535,-12.127904,-76.9952672
4536,-12.0927511,-77.0718018
4537,-12.1173257248,-77.0334653807
4538,-12.1313264259,-76.9968926337
4539,-12.11200047,-77.01200104
4540,-12.1110003,-76.9384013
4541,-12.09593258,-76.9739083
4542,-12.09000015,-77.06999969
4543,-11.9818347,-77.0715564
4544,-12.1415683,-76.982993
4545,-12.11699963,-77.0059967
4546,-12.11699963,-77.0019989
4547,-12.1157622,-77.0294048
4548,-12.1180343043,-77.0056562509
4549,-11.8843825869,-77.0249219902
4550,-12.0852912,-76.9727882
4551,-12.078385,-77.0579724
4552,-12.0703313,-77.0281607
4553,-12.1286532,-77.0235391
4554,-12.055349,-76.9489227
4555,-12.1252465,-77.0309873
4556,-11.977556,-77.0659803
4557,-12.0791663,-77.0006254
4558,-12.0784679,-77.001589
4559,-12.0843071069,-77.0992578921
4560,-12.0873065935,-77.0482354345
4561,-12.1258541,-76.9875947
4562,-12.0716911,-76.9739589
4563,-12.0933146,-77.038495
4564,-12.0696366,-77.075097
4565,-11.9474403,-77.0553601
4566,-12.0950942,-77.0742195
4567,-12.0791266522,-77.0287369386
4568,-12.0893890253,-77.0728579656
4569,-12.0613965553,-77.0730359318
4570,-11.8325869512,-77.0522170705
4571,-11.8341625529,-77.0532359103
4572,-12.139086,-76.9929872
4573,-12.0995818,-76.9647201
4574,-12.1158888,-77.0335043
4575,-12.0688003,-77.0496556
4576,-12.1286331,-76.9812511
4577,-12.0752182,-77.0577432
4578,-12.0701454,-77.074469
4579,-12.1359961,-77.0213869
4580,-12.0919943,-77.0586715
4581,-12.1200738,-77.0378913
4582,-12.0919867,-77.0764476
4583,-11.901452,-77.0556716
4584,-12.1431113,-76.9866939
4585,-12.0860825,-77.0725807
4586,-12.0982099,-76.9743623
4587,-12.1171409367,-77.0409249
4588,-11.8999038329,-77.0573203778
4589,-12.1027660074,-77.0577792847
4590,-12.0872059,-77.0501726
4591,-12.1417126588,-76.9878223594
4592,-12.1144216,-76.9706498
4593,-12.0146834,-76.9943451
4594,-12.0753791,-77.0575211
4595,-12.1522638,-76.977957
4596,-12.1000988,-77.0376477
4597,-12.1506038,-77.0082273
4598,-12.1003831,-77.002674
4599,-12.2074072,-77.0146819
4600,-12.076306,-77.0993732
4601,-12.0827983,-77.0645069
4602,-12.0916916,-77.0558972
4603,-12.0969077,-77.0005743
4604,-12.1257238,-76.985748
4605,-12.0746941,-77.0741871
4606,-12.1111611,-77.0280179
4607,-12.0891445,-77.0444154
4608,-12.1413775745,-77.0239458035
4609,-12.1057303831,-77.0321143308
4610,-12.1317984805,-77.0271879418
4611,-12.105725138,-77.0321465173
4612,-12.185781652,-76.9306732747
4613,-11.9183487,-77.0586051
4614,-12.1284876,-77.0227772
4615,-12.1529190387,-77.0211959201
4616,-12.1270929247,-77.0314813294
4617,-12.0792664,-77.0827163
4618,-11.9941345421,-77.0772778988
4619,-12.0441154151,-76.9318398007
4620,-12.118213,-77.0214453
4621,-12.1318120432,-77.0086383149
4622,-12.0849620197,-76.9894746001
4623,-12.0746917024,-77.0629803284
4624,-12.1236287741,-77.007966403
4625,-12.070674,-76.9026726
4626,-12.1115655215,-77.0308617391
4627,-12.1150386323,-76.9792484624
4628,-12.1659431,-76.9924771
4629,-12.0798796849,-77.0768535877
4630,-12.1061803886,-76.9718920514
4631,-12.1057356282,-77.0321277418
4632,-11.8456995,-77.0007645
4633,-11.9971413,-77.0939115
4634,-12.0983439653,-77.0549965354
4635,-12.1206851,-77.0192424
4636,-12.1099648,-76.9802023
4637,-12.1105877259,-76.9807378056
4638,-12.1134266655,-76.9863578671
4639,-12.2144577,-77.0054514
4640,-12.0792843,-76.9810874
4641,-12.1179849,-76.9338494
4642,-12.177131,-76.994967
4643,-11.9888345378,-77.0652965639
4644,-12.1025464,-77.0291078
4645,-12.0917447,-77.0398048
4646,-12.0974717644,-77.0562094197
4647,-12.0777546,-77.0168172
4648,-12.074322,-77.0525151
4649,-12.0903510685,-77.0640657493
4650,-12.1521314533,-76.9875320053
4651,-12.0771415,-76.9633834
4652,-12.0142934,-77.0711218
4653,-11.9917484,-77.0149382
4654,-12.0548158,-76.9642582
4655,-12.0776704,-76.9738268
4656,-12.0713800146,-76.9381353778
4657,-12.0715387,-76.9390366
4658,-12.176563,-77.0068829
4659,-12.1233168,-77.0123278
4660,-12.2230635655,-76.9431159946
4661,-11.943527,-77.0862821
4662,-12.1102131,-76.9817791
4663,-11.9310734208,-77.0561999639
4664,-11.9625192,-77.062038
4665,-11.8427226685,-77.0420270651
4666,-12.1800809498,-77.0014849672
4667,-12.1846514166,-77.0065355667
4668,-11.9514494027,-77.0716480349
4669,-11.9323192,-77.0780435
4670,-12.1203833,-77.0405698
4671,-12.0811374399,-77.0918291554
4672,-12.0812247952,-77.0917685443
4673,-12.0826106,-77.1039068362
4674,-12.0789616,-77.1023723
4675,-12.0888457,-77.0194307
4676,-12.072383,-77.0656122
4677,-12.08078256,-77.04764573
4678,-12.084164,-77.040785
4679,-12.2594089148,-76.8755858529
4680,-12.0378006,-77.0234131
4681,-12.1478197,-77.0179042
4682,-12.1109008,-76.9415749
4683,-12.0817905,-76.992706
4684,-12.074228,-77.0369808
4685,-11.8743192,-77.0427737
4686,-12.1760133371,-77.0079318691
4687,-12.1983597,-76.9902276
4688,-11.9348842739,-76.6968611742
4689,-12.12348192,-77.03888691
4690,-12.12356584,-77.03877962
4691,-12.126575,-77.0280467
4692,-12.1290175,-77.0270752
4693,-12.1234819204,-77.0388869085
4694,-12.1235658368,-77.0387796202
4695,-12.098796,-77.0206956
4696,-12.0965923,-77.0579263
4697,-12.1078684,-77.0378421
4698,-12.1000082773,-77.0414846502
4699,-12.0997984677,-77.0414417349
4700,-12.3316849,-76.8285811
4701,-12.1073382,-76.9664286
4702,-12.1205184633,-76.9794693926
4703,-12.1123026,-76.9834011
4704,-12.0116018096,-77.0127161478
4705,-11.95731189,-77.05292056
4706,-12.0848722867,-76.9978230939
4707,-12.06003298,-77.03488629
4708,-12.02564232,-77.03326884
4709,-12.0905477,-76.9872943
4710,-11.96041196,-77.07543336
4711,-12.1106939,-77.030589
4712,-12.1210776181,-77.021419073
4713,-12.1075408,-77.0308283
4714,-12.0971803,-77.0363325
4715,-12.1029702,-77.0379768
4716,-12.09190445,-77.0821727
4717,-12.0826712,-77.0629946
4718,-12.0789998,-77.0443886
4719,-12.0901828,-77.0609728
4720,-12.0924666,-77.0593469
4721,-12.102,-76.976
4722,-12.1044757203,-76.9707387016
4723,-12.401509,-76.7739947
4724,-11.9949584359,-77.0932033968
4725,-12.2995975974,-76.848771287
4726,-11.8919771621,-77.0376430743
4727,-12.3914878,-76.7764098
4728,-12.1051974743,-76.9532448607
4729,-12.0969733,-76.9657607
4730,-12.2306252,-76.9401797
4731,-12.0872700443,-77.0371106322
4732,-12.1403492,-77.0225637
4733,-12.1742844,-77.0091019
4734,-12.0765256,-77.0986026
4735,-12.0853882,-77.0534345
4736,-12.1145836,-76.9725871
4737,-11.9847281299,-77.0068582033
4738,-11.9849459007,-77.0063861345
4739,-12.0016113998,-77.0088323091
4740,-12.100453,-76.9436341
4741,-12.0653648,-77.0299535
4742,-12.09048495,-77.0400517926
4743,-12.0828019485,-77.0926713698
4744,-12.1042237903,-77.0018304209
4745,-11.9977519,-77.0906212
4746,-12.099906,-77.0324107
4747,-12.0960754773,-76.9855497177
4748,-12.0963970372,-76.9848182853
4749,-12.1133677,-76.9743287
4750,-12.1358388459,-77.0180347617
4751,-12.1288893,-76.9764338577
4752,-12.1249985,-77.0355388
4753,-12.0663574,-77.0079559
4754,-12.0637324,-77.0476388
4755,-12.1167087677,-76.9941953089
4756,-12.1169334,-77.0346991
4757,-12.1252470149,-77.0254814131
4758,-12.1045365,-76.9730753
4759,-12.0989305,-77.0623555
4760,-12.1063419,-77.0268119
4761,-12.1644103,-76.9864575
4762,-12.1097953604,-77.0467279842
4763,-12.1262226,-77.0286303
4764,-12.1062241,-77.0490398
4765,-12.1010812837,-76.9700004661
4766,-12.1097203479,-77.0466665524
4767,-12.0685608,-76.9349577
4768,-12.1025855082,-76.9966900143
4769,-12.1190432318,-76.9932542074
4770,-12.0891078314,-77.0129854185
4771,-12.2149834,-77.0091847
4772,-12.1182849,-76.9741567
4773,-12.0903556,-77.0349253
4774,-12.1670361,-76.9916406
4775,-12.0675181,-77.0657919
4776,-12.1237191826,-77.0052119447
4777,-12.083933,-76.9706519
4778,-12.0726097,-77.0057639
4779,-12.1237219,-76.9924031
4780,-12.0825439,-77.031092
4781,-12.1423065,-77.0196694
4782,-12.0759498,-76.91780839
4783,-12.100451,-76.9924051
4784,-12.09435852,-77.00736883
4785,-12.0987758,-76.9859077
4786,-12.10402443,-77.01089483
4787,-11.84340644,-77.04262873
4788,-11.93717727,-77.07632132
4789,-11.9717803,-76.7841443
4790,-12.1188767,-77.0334443
4791,-12.0959237,-77.0572232
4792,-12.0755165,-77.0924646
4793,-12.06756926,-77.09985142
4794,-12.042542,-76.9868197
4795,-12.0729866,-77.0281292
4796,-12.09229825,-77.07194479
4797,-12.15452971,-76.98874504
4798,-12.1417087,-77.0111974
4799,-12.1310537,-76.9864184
4800,-12.1266959,-76.9759211
4801,-12.1144314,-76.9861374
4802,-12.12829238,-76.97639801
4803,-12.1311461,-76.9865292
4804,-12.1119389,-76.9854565
4805,-12.16083748,-76.96664169
4806,-12.0839445532,-76.911212558
4807,-12.0931622335,-76.9673354234
4808,-12.0952579,-77.0460039
4809,-12.0870818,-77.0706657
4810,-12.0752167,-77.0542592
4811,-12.0700655,-76.9851877
4812,-12.0979629135,-77.008238972
4813,-12.115203,-77.0295014
4814,-12.0938309811,-77.0430597416
4815,-12.0920847,-77.0650573
4816,-12.1259833997,-77.0360306577
4817,-11.8832638373,-77.0373661435
4818,-12.0946628,-76.9913014
4819,-12.0941139,-77.0436283
4820,-12.1278348,-76.9807899
4821,-12.1131607703,-77.0455577135
4822,-12.1039415954,-77.0087635752
4823,-12.0920024132,-77.0432991313
4824,-11.834719,-77.0538234
4825,-12.1136257,-76.9782253
4826,-12.0707697,-76.9530922
4827,-11.9573086,-77.0477547
4828,-12.0897537,-77.0433222
4829,-12.1336222534,-77.0192214825
4830,-12.2099665,-77.0164946
4831,-11.9936193714,-77.0771366935
4832,-12.1159712944,-77.0456031599
4833,-12.1305132,-77.0289928
4834,-12.0984159145,-77.0435064778
4835,-12.0934223716,-77.0428842053
4836,-12.0698157,-77.0913406
4837,-12.0703699,-77.0912875
4838,-12.081762,-77.0889078
4839,-12.0564544,-77.0727376
4840,-12.0678193,-77.0696837
4841,-12.1177045,-76.9763659
4842,-12.1374132309,-76.9906138704
4843,-12.1338654,-77.0159682
4844,-12.1468972,-77.005033
4845,-12.1360499,-76.9903813
4846,-12.0079708842,-77.0108493303
4847,-11.9722256962,-76.9965799783
4848,-11.9826044,-76.9917553
4849,-11.9607853969,-76.9916661714
4850,-11.9935726289,-77.0106562112
4851,-11.9720577687,-77.0003136133
4852,-12.0035003712,-77.012372825
4853,-12.0127694,-77.0078981
4854,-12.1689333,-76.9670708
4855,-12.0447042,-76.9343444
4856,-12.034116,-76.9365605
4857,-12.1526515,-77.021338
4858,-12.0919437,-76.9922185
4859,-12.1342844,-77.0221853
4860,-12.0930455,-77.0422024
4861,-12.082381205,-77.1027496512
4862,-12.0909418605,-77.0684173759
4863,-12.0923625,-77.0574726
4864,-12.0924915817,-77.0573091667
4865,-12.1263421998,-76.995426769
4866,-12.1899598,-76.9463017
4867,-12.0276216,-77.0856235
4868,-11.9410442683,-77.0005111056
4869,-12.2088050705,-76.9085431802
4870,-12.2743687,-76.8924529
4871,-12.1109453414,-77.0368846288
4872,-12.1027882352,-77.007426913
4873,-12.1014767,-76.9373047
4874,-12.1747047,-77.0028704
4875,-12.0820929,-77.076426
4876,-12.1303171859,-77.0015710884
4877,-12.0899037,-77.0745116
4878,-12.1302962073,-77.0015818173
4879,-12.130293585,-77.0015764528
4880,-12.1231381,-77.0319124
4881,-12.0983767528,-77.0393515794
4882,-12.1213672,-77.0350147
4883,-12.1596232881,-77.0244852663
4884,-12.0882112,-77.047602
4885,-11.9801503,-76.9888916
4886,-11.9460843,-77.0612252
4887,-11.9290391,-77.0555745
4888,-11.9597674718,-77.0791817022
4889,-12.0881081026,-77.0705662418
4890,-12.1370021528,-77.022227888
4891,-12.1186661998,-77.0165349921
4892,-12.0826941,-77.0951008
4893,-12.118316,-77.0057453
4894,-12.1308518,-76.9979445
4895,-12.0854506,-76.9167004
4896,-12.1258121386,-76.9781684205
4897,-12.0948392005,-76.9854553078
4898,-12.1085380552,-76.9826743896
4899,-12.0881102,-77.083538
4900,-12.1248366,-76.9829018
4901,-12.0885178,-76.9706313
4902,-12.0432354,-77.0296865
4903,-12.0615359572,-76.9355616201
4904,-12.1259141,-77.0323178
4905,-12.0693719209,-77.0979395741
4906,-11.8543874221,-77.0879340936
4907,-12.073977632,-77.0659708391
4908,-12.1134380535,-76.9803284252
4909,-12.0856988,-77.0497034
4910,-12.1171913,-77.0393512
4911,-12.0930731,-76.9938215
4912,-12.030999,-76.9555743
4913,-12.0418556,-76.9483387
4914,-12.0831263321,-77.0344542992
4915,-12.0663176,-77.0535384
4916,-12.0811941,-76.902744
4917,-12.0882008,-76.9568727
4918,-12.1054796,-76.9434693
4919,-12.0950706,-76.9858669
4920,-12.1155303,-77.0043673
4921,-12.1130694,-77.0455619
4922,-12.0978513,-77.0308951
4923,-12.0794844,-77.025115
4924,-12.066255,-77.0148606
4925,-12.0847094,-77.0677662
4926,-12.0862154,-77.0642433
4927,-12.0845466545,-77.0550387374
4928,-12.1349578,-77.0025284
4929,-12.1371094,-76.9817175
4930,-12.1026674,-76.970117
4931,-12.138572,-76.9831879
4932,-12.0011642,-77.0068053
4933,-12.0674822,-77.0478533
4934,-12.11349112,-77.0029408
4935,-12.1134911157,-77.0029407976
4936,-12.1776813,-76.9929948
4937,-12.1212397006,-77.0260370764
4938,-12.1187154,-77.0295221
4939,-12.1133876,-77.0338621
4940,-12.1005126,-77.0385181
4941,-12.0975415085,-77.0697699967
4942,-12.1016464,-77.0381061
4943,-12.0879264,-77.04177003
4944,-11.77513094,-77.17684222
4945,-12.0546146,-77.0454188
4946,-12.09838821,-77.00313614
4947,-11.84349867,-77.04275962
4948,-11.97500038,-76.76200104
4949,-11.99283607,-77.06798377
4950,-11.98936759,-77.07736736
4951,-12.1084684,-77.0286972
4952,-12.12556411,-77.03430857
4953,-12.1032356,-77.0515868
4954,-12.1056958,-77.0475195
4955,-12.0933192,-77.0506169
4956,-12.0941648,-77.0447078
4957,-12.0880003,-77.08399963
4958,-12.07528906,-77.09993555
4959,-12.0905872,-77.08076
4960,-12.0412631,-77.0035346
4961,-12.0741409,-77.074358
4962,-12.0680602,-77.0544349
4963,-11.8484908,-77.09448857
4964,-12.1158532,-76.9771701
4965,-12.1431675,-76.9965157
4966,-12.23782021,-76.91283852
4967,-12.171,-76.983
4968,-12.1170899,-76.9400252
4969,-12.124442,-77.0284451
4970,-12.0582431,-77.0457773
4971,-12.0588758067,-77.0457955844
4972,-12.1220524,-77.027825
4973,-12.1336804217,-77.0231366312
4974,-12.1223686,-77.034932
4975,-12.1191408,-77.0436405
4976,-12.1055026991,-77.0571323483
4977,-12.0642448,-77.1007103
4978,-12.0749618,-77.0442626
4979,-12.1315849059,-77.0067449751
4980,-12.1469894,-76.9734977
4981,-12.0795470535,-76.9866373717
4982,-11.9061078,-77.045549
4983,-11.9048828666,-76.9984985602
4984,-12.1358797715,-77.0211431301
4985,-12.0757792,-76.9293806
4986,-12.0962842,-76.9519737
4987,-12.101859,-76.9984004
4988,-12.105,-77.016
4989,-12.1207086,-77.0338237
4990,-12.1348036,-77.0245054
4991,-12.0839065,-77.0637303
4992,-12.1276935125,-76.9722066963
4993,-12.1107975,-76.9626617
4994,-12.1352066,-77.0081069
4995,-12.1504089,-76.9854766
4996,-12.1162285,-76.9752033
4997,-12.1272355,-76.9928599
4998,-12.118744,-76.9918214
4999,-12.1285617,-76.9766121
5000,-11.9787766589,-77.0869498005
5001,-11.9786337781,-77.0869742872
5002,-12.18,-77.002
5003,-12.241012668,-76.909698854
5004,-12.080357501,-76.9289907593
5005,-12.0915299,-77.0656976
5006,-12.1620916,-76.9792361
5007,-11.9604119631,-77.0754333553
5008,-12.1041847,-76.9745032
5009,-12.1557463515,-76.990461653
5010,-12.135811737,-76.9626505629
5011,-11.970824,-76.9857334
5012,-12.1697883469,-76.9302119347
5013,-11.9531019,-77.0475094
5014,-12.007204,-77.0674235
5015,-12.1455317453,-76.9553227755
5016,-12.1697630755,-76.9680165907
5017,-12.1725900003,-77.0199659522
5018,-12.1483151,-76.976302
5019,-12.3835354137,-76.7845821725
5020,-12.3252664,-76.8350666
5021,-11.9584584401,-76.9795157908
5022,-11.9478836,-77.0066057
5023,-12.0457065,-76.9759548
5024,-12.0112708,-76.9837477
5025,-12.034018,-76.9621457
5026,-12.069837,-76.94157643
5027,-11.9595735,-77.0776702
5028,-12.0013022004,-77.0632506443
5029,-11.9651350511,-77.064118418
5030,-12.0116291,-77.07258982
5031,-12.0163043468,-77.052545085
5032,-11.9904049,-77.0714604
